P1,P2,P3,P4,P4.1,P5,P5.1,P5.2,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,Resultado
2,1,3,0:15:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,32,1111121112,1,1,1,1,0,0,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,33,1111112211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,0,1,1,0,20,1111112112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,21,1111111212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,4,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,0,0,22,2212111111,1,1,1,1,2,2,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,23,2211211111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,24,2211121111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11112,1,1,1,1,1,11,111,1,0,111,1,1,0,0,25,2211112111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,3,26,2211111211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,27,2211111112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,28,2112211111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,2112121111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,30,2112112111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,5,0:00:00,11111,11111,0,1,1,1,1,11,111,1,1,111,1,1,0,1,31,2112111211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,32,2112111112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,33,2111221111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,34,2111212111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,1,0:00:00,11111,11211,1,1,1,1,2,11,111,1,1,111,1,1,1,0,35,2111211211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,1,0:00:00,11111,11111,1,0,1,1,2,11,111,1,1,111,1,1,1,0,36,2111211112,1,1,0,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,2,1,1,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,37,2111122111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,20,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,38,2111121211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,4,0:00:00,11111,11111,1,1,1,0,1,11,111,1,1,111,1,1,1,0,39,2111121112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,40,2111112211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,5,0:00:00,12111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,36,2111112112,1,1,1,1,2,1,0,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,37,2111111212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11211,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,38,1212211111,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,39,1212121111,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,40,1212112111,1,1,1,1,2,2,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11211,1,1,1,1,1,11,111,0,0,111,1,2,1,0,30,1212111211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,31,1212111112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,32,1211221111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,33,1211212111,1,1,1,1,1,1,0,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,34,1211211211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,35,1211211112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,25,1211122111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,26,1211121211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,3,27,1211121112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,28,1211112211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,1211112112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,3,0:00:00,11111,11111,1,1,0,1,1,11,111,1,1,111,1,1,0,0,20,1211111212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,21,1112221111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,22,1112212111,1,1,1,1,0,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,23,1112211211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,0,1,0,0,24,1112211112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,20,0:00:00,11111,11112,1,1,1,1,1,11,111,1,1,111,0,1,1,0,20,1112122111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,21,1112121211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,22,1112121112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,23,1112112211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,4,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,24,1112112112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,0,111,1,1,0,0,25,1112111212,1,1,1,1,0,1,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,3,26,1111222111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,27,1111221211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,5,0:00:00,11112,11112,1,1,1,1,1,11,111,1,1,111,1,1,0,0,28,1111221112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,1111212211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,30,1111212112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,0,1,11,111,1,1,111,1,1,0,1,31,1111211212,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,1,0:00:00,11111,11111,0,1,1,1,1,11,111,1,1,111,1,1,0,0,32,1111122211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,5,0:00:00,12111,11111,1,0,1,1,1,11,111,1,1,111,1,1,1,0,33,1111122112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,7,2,2,1,4,0:00:00,11111,11211,1,1,1,1,1,11,111,1,1,111,1,1,1,0,34,1111121212,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,6,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,35,1111112212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,36,2212211111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,37,2212121111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,38,2212112111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,3,0:00:00,11111,12111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,39,2212111211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,40,2212111112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,36,2211221111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,37,2211212111,1,1,1,1,0,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,4,0:00:00,11111,11111,0,1,1,1,1,11,111,1,1,111,1,1,1,0,38,2211211211,1,1,1,1,2,2,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,39,2211211112,1,1,0,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,40,2211122111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,0,0,111,1,2,1,0,30,2211121211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,31,2211121112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,32,2211112211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11111,12111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,33,2211112112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,34,2211111212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,35,2112221111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,5,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,0,0,25,2112212111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11211,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,26,2112211211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,3,27,2112211112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,6,0:00:00,11111,11211,1,1,1,1,1,11,111,1,1,111,1,1,0,0,28,2112122111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,2112121211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,0,1,11,111,1,1,111,1,1,0,0,20,2112121112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,21,2112112211,1,1,1,1,1,0,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,2,0:00:00,12111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,22,2112112112,1,1,1,1,2,0,0,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,23,2112111212,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,20,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,0,1,0,0,24,2111222111,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,2,0:00:00,11111,11112,1,1,1,1,1,11,111,1,1,111,1,1,0,0,25,2111221211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,3,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,26,2111221112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,27,2111212211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,20,2111212112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,21,2111211212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,4,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,22,2111122211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,5,1,0,0,2,0:00:00,11111,11111,1,0,1,1,2,11,111,1,1,111,1,1,1,0,23,2111122112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,7,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,24,2111121212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,6,1,0,0,1,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,25,2111112212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,5,0:00:00,11112,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,26,1212221111,1,1,1,1,0,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,27,1212212111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,28,1212211211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,3,29,1212211112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,30,1212122111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,31,1212121211,1,1,1,1,2,1,0,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,32,1212121112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,33,1212112211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,1,34,1212112112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,35,1212111212,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,36,1211222111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,0,111,1,1,1,0,37,1211221211,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,38,1211221112,1,1,0,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,0,1,111,1,1,1,0,39,1211212211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,6,1,0,0,2,0:00:00,12111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,40,1211212112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,3,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,36,1211211212,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,37,1211122211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,5,0:00:00,11111,11111,1,1,0,1,2,11,111,1,1,111,1,1,0,0,38,1211122112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,5,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,39,1211121212,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,0,2,11,111,1,1,111,1,1,0,0,40,1211112212,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11111,12111,1,1,1,1,2,11,111,1,1,111,1,1,0,2,30,1112222111,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,31,1112221211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11211,1,1,1,1,1,11,111,1,1,111,1,1,0,0,32,1112221112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,5,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,0,0,33,1112212211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,0,1,7,0,34,1112212112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,35,1112211212,1,1,1,1,2,0,0,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,10,0:00:00,11111,11111,0,1,1,1,1,11,111,1,1,111,1,1,1,0,25,1112122211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,26,1112122112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,6,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,27,1112121212,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,1,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,1,0,28,1112112212,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,29,1111222211,1,1,1,1,2,2,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,20,1111222112,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,3,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,21,1111221212,1,1,0,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,0,111,1,1,1,0,22,1111212212,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,23,1111122212,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,24,2212221111,1,1,1,1,1,1,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,25,2212212111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,0,0,26,2212211211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,5,1,0,0,3,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,0,0,27,2212211112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,7,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,0,1,111,1,2,0,0,20,2212122111,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,6,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,0,0,21,2212121211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,4,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,22,2212121112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,1,23,2212112211,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,0:15:00,2,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,24,2212112112,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,25,2212111212,1,1,1,1,2,0,0,1,1,,,,,,,11
2,1,3,0:15:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,3,26,2211222111,1,1,1,1,2,0,1,1,1,,,,,,,11
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11111,11111,1,0,1,1,1,11,111,1,1,111,1,1,0,0,27,2211221211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,2,28,2211221112,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,3:00:00,1,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,2211212211,1,1,1,1,2,1,1,1,1,,,,,,,11
2,1,3,0:15:00,3,1,0,0,20,0:00:00,11111,11112,1,1,1,1,1,11,111,1,1,111,1,1,0,0,30,2211212112,1,1,1,1,1,1,1,1,1,,,,,,,11
